locations,weights
0.2167139314493878,2.3851348616993033e-05
0.21947219143836005,0.001462140839495022
0.22769603728392776,0.001376651981713622
0.2435695934560819,4.547643015433793e-06
0.25040748860323064,0.00273939878188338
0.27093468998761416,3.634662662003317e-05
0.2765739717301624,0.0028594784734150224
0.29947996999216653,0.00031071110731528825
0.30451038294034394,0.002809985100072725
0.3296629936679649,0.0017789481638048504
0.3351600771246933,0.0022535393772313336
0.3623395849421556,0.00328260421489397
0.3705793603760729,0.001779549939178087
0.39770500520462315,0.004094846672146132
0.4081681553627958,0.0019993113880198963
0.43692620353025957,0.00539910505199368
0.45236186893797525,0.002045475429235288
0.47922183894083864,0.006100080108426795
0.495499724097533,0.003337439985439605
0.5254136774045345,0.008733153093247358
0.544081453662827,0.0035820566963813073
0.5750823994469175,0.011968092974963304
0.5975568945775515,0.00561650659226263
0.6252569547347675,0.017589859324655104
0.6539931248499375,0.010417896896425057
0.678915187699556,0.02842848442107965
0.711108241337842,0.02347959993750243
0.7339897416160325,0.03576100210649748
0.766802943979443,0.0294568804570757
0.7913978947814295,0.023824890753396822
0.8273197742396455,0.01672949233901236
0.8560562579352134,0.009880968846488328
0.8920136128712445,0.00769720008540371
0.921408916984792,0.007083334427916265
0.958093863210759,0.006002586908256722
0.990255744357159,0.007920031917178442
1.0274144004705514,0.007042089238511378
1.060867000610255,0.00957384148479026
1.0989190323478035,0.009493387033934444
1.134904153106038,0.01066489545068196
1.1718002445431934,0.010477053406112234
1.2110493832158655,0.011689943665757133
1.246586315949902,0.008411640405115226
1.288863472315892,0.010215688459160615
1.3249237420566224,0.00633805427085682
1.369207849516029,0.00846119650716991
1.405639037454164,0.006068819907094513
1.452614955196178,0.007679725986721145
1.4886048417353945,0.006072477475671645
1.53836771274265,0.00725385330414434
1.5735845959519914,0.005677598570382267
1.62590295816942,0.006709893092597198
1.660481967787072,0.0050943541989470174
1.7154146192422575,0.005810445861053583
1.749319348709692,0.004454288095035308
1.8073486867030324,0.00517015954553229
1.8413940100119555,0.0042631874950141676
1.901074873065175,0.004591968055778452
1.934940335701347,0.003680665607028025
1.9963731513534164,0.0035768777438889227
2.030549618121679,0.003206062404305755
2.096303122984916,0.0028024212245714476
2.1290477887697783,0.00251723715861867
2.199130984388577,0.002203293667690139
2.232261568674222,0.001765828330296648
2.305100260773049,0.001662321730257276
2.339323988969243,0.0012419573004154938
2.415695882799831,0.0012843676678287715
2.4500614811048873,0.000934419505709159
2.529584827399854,0.0011178065332813586
2.5630825979260616,0.0007536450925011407
2.643686551964529,0.0010238069451211464
2.6769556165826676,0.000605050177883942
2.75996360694794,0.000927971497199425
2.7929875108349496,0.00047793045118212877
2.877483917173151,0.0008496524198412927
2.9107366566593775,0.00038706662334427077
2.9967263506089834,0.0007803572264992475
3.02978233381307,0.00029651027518337976
3.116779843582281,0.0006909753488117163
3.150081343671552,0.00023881540905148788
3.239013388553998,0.0006120334883251928
3.271249278508659,0.00017539623556175066
3.3622044925100734,0.0005388080527370252
3.3953403198501295,0.00012341104913273044
3.486298710144719,0.00044799714959791175
3.51784208613184,9.145777135752732e-05
3.61216980918941,0.000363067875264856
3.6419120255909054,5.62057807577101e-05
3.739787479545406,0.00028235541326685127
3.7696134349596035,2.8757520406138775e-05
3.869311186547919,0.00021034030715723066
3.898056408319002,1.5861877354500058e-05
3.9996807872231974,0.0001086464217956495
4.005848141850498,5.42034826913406e-05
4.132332624708337,0.00011625660844467
4.206334770386306,1.222265011722494e-05
4.272462299977273,8.351601307125788e-05
4.365213912855292,1.0801826918664843e-05
4.4120851343311696,6.03490055427965e-05
4.51936644205051,1.3035244262299792e-05
4.552592445174419,4.034448211890015e-05
4.6708863549146695,1.9785145588796303e-05
4.697447607006804,2.004432231270789e-05
4.819180814452147,2.4968295525137048e-05
4.856460663610303,4.339685433246157e-06
4.96250893142392,1.9997231984209635e-05
5.037742860664325,1.1324486988585863e-08
5.09165063603855,1.109242194781404e-05
5.140349270572905,3.82040361119891e-06
5.24440631176955,8.006831740442937e-06
